Våglängd (nm);Intensitet Källa #2;;Namnlös.sp;;;Källa #2;
638,958;5,078
639,301;5,005
639,645;4,932
639,988;4,883
640,332;4,858
640,675;4,810
641,018;4,883
641,362;4,883
641,705;5,078
642,048;4,712
642,391;4,687
642,734;4,761
643,077;4,639
643,420;4,687
643,763;4,687
644,106;4,663
644,449;4,687
644,792;4,590
645,134;4,492
645,477;4,517
645,820;4,614
646,162;4,492
646,505;4,541
646,847;4,565
647,190;4,370
647,532;4,370
647,874;4,517
648,217;4,419
648,559;4,492
648,901;4,395
649,243;4,517
649,585;4,419
649,927;4,468
650,269;4,395
650,611;4,370
650,953;4,419
651,295;4,395
651,637;4,248
651,979;4,370
652,320;4,395
652,662;4,321
653,004;4,370
653,345;4,443
653,687;4,297
654,028;4,395
654,370;4,321
654,711;4,346
655,052;4,297
655,394;4,321
655,735;4,248
656,076;4,224
656,417;4,492
656,758;4,199
657,099;4,321
657,440;4,248
657,781;4,272
658,122;4,297
658,463;4,199
658,803;4,224
659,144;4,321
659,485;4,199
659,825;4,150
660,166;4,248
660,507;4,248
660,847;4,224
661,187;4,297
661,528;4,321
661,868;4,224
662,208;4,272
662,549;4,248
662,889;4,175
663,229;4,199
663,569;4,175
663,909;4,150
664,249;4,175
664,589;4,224
664,929;4,224
665,269;4,248
665,609;4,199
665,948;4,126
666,288;4,248
666,628;4,224
666,967;4,175
667,307;4,346
667,646;4,272
667,986;4,175
668,325;4,248
668,664;4,199
669,004;4,199
669,343;4,102
669,682;4,224
670,021;4,199
670,360;4,224
670,699;4,199
671,038;4,224
671,377;4,150
671,716;4,248
672,055;4,248
672,394;4,346
672,733;4,370
673,071;4,224
673,410;4,175
673,749;4,150
674,087;4,175
674,426;4,199
674,764;4,224
675,103;4,224
675,441;4,102
675,779;4,175
676,117;4,248
676,456;4,150
676,794;4,346
677,132;4,126
677,470;4,248
677,808;4,321
678,146;4,126
678,484;4,150
678,822;4,224
679,160;4,248
679,497;4,150
679,835;4,150
